,date,name,position,seniority,location,studio,client,project,team_name,engagement
6538,2023-02-22,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.24
6539,2023-02-23,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.18
6540,2023-02-24,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.55
6541,2023-02-27,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.94
6542,2023-02-28,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.02
6543,2023-03-01,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.08
6544,2023-03-02,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.99
6545,2023-03-03,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.75
6546,2023-03-06,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.47
6547,2023-03-07,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.27
6548,2023-03-08,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.24
6549,2023-03-09,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.79
6550,2023-03-10,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.3
6551,2023-03-13,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.41
6552,2023-03-14,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.73
6553,2023-03-15,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.69
6554,2023-03-16,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.38
6555,2023-03-17,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.99
6556,2023-03-21,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.43
6557,2023-03-22,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.43
6558,2023-03-23,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.71
6559,2023-03-24,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.28
6560,2023-03-27,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.75
6561,2023-03-28,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.58
6562,2023-03-29,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.44
6563,2023-03-30,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.38
6564,2023-03-31,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.25
6565,2023-04-03,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.28
6566,2023-04-04,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.05
6567,2023-04-05,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.25
6568,2023-04-06,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.14
6569,2023-04-10,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.28
6570,2023-04-11,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.95
6571,2023-04-12,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.68
6572,2023-04-13,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.04
6573,2023-04-14,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.69
6574,2023-04-17,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.59
6575,2023-04-18,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.65
6576,2023-04-19,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.7
6577,2023-04-20,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.39
6578,2023-04-21,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.53
6579,2023-04-24,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.73
6580,2023-04-25,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.81
6581,2023-04-26,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.3
6582,2023-04-27,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.78
6583,2023-04-28,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.79
6584,2023-05-02,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.85
6585,2023-05-03,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.41
6586,2023-05-04,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.02
6587,2023-05-05,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.27
6588,2023-05-08,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.43
6589,2023-05-09,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.43
6590,2023-05-10,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.33
6591,2023-05-11,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.66
6592,2023-05-12,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.23
6593,2023-05-15,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.86
6594,2023-05-16,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.8
6595,2023-05-17,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.53
6596,2023-05-18,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.45
6597,2023-05-19,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.08
6598,2023-05-22,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.47
6599,2023-05-23,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.3
6600,2023-05-24,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.72
6601,2023-05-25,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.86
6602,2023-05-26,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.78
6603,2023-05-29,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.63
6604,2023-05-30,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.38
6605,2023-05-31,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.04
6606,2023-06-01,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.58
6607,2023-06-02,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.23
6608,2023-06-05,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.52
6609,2023-06-06,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.97
6610,2023-06-07,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.92
6611,2023-06-08,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.17
6612,2023-06-09,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.13
6613,2023-06-12,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.12
6614,2023-06-13,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.53
6615,2023-06-14,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.56
6616,2023-06-15,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.43
6617,2023-06-16,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.43
6618,2023-06-19,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.3
6619,2023-06-20,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.12
6620,2023-06-21,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.51
6621,2023-06-22,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.18
6622,2023-06-23,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.43
6623,2023-06-26,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.79
6624,2023-06-27,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.51
6625,2023-06-28,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.54
6626,2023-06-29,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.37
6627,2023-06-30,Sergio Medina,User Experience Designer,Sr Level 1,AR/CABA/BA,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.47
6628,2023-01-02,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.39
6629,2023-01-03,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.08
6630,2023-01-04,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.63
6631,2023-01-05,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.89
6632,2023-01-06,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.9
6633,2023-01-09,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.83
6634,2023-01-10,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.24
6635,2023-01-11,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.73
6636,2023-01-12,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.79
6637,2023-01-13,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.58
6638,2023-01-16,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.6
6639,2023-01-17,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.42
6640,2023-01-18,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.09
6641,2023-01-19,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.98
6642,2023-01-20,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.55
6643,2023-01-23,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.81
6644,2023-01-24,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.15
6645,2023-01-25,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.3
6646,2023-01-26,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.92
6647,2023-01-27,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.47
6648,2023-01-30,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.84
6649,2023-01-31,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.23
6650,2023-02-01,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.09
6651,2023-02-02,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.43
6652,2023-02-03,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.07
6653,2023-02-07,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.94
6654,2023-02-08,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,4.03
6655,2023-02-09,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.82
6656,2023-02-10,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.32
6657,2023-02-13,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.32
6658,2023-02-14,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.46
6659,2023-02-15,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.77
6660,2023-02-16,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.09
6661,2023-02-17,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.36
6662,2023-02-20,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.84
6663,2023-02-21,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.01
6664,2023-02-22,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.05
6665,2023-02-23,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.92
6666,2023-02-24,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.4
6667,2023-02-27,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.59
6668,2023-02-28,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,0.0
6669,2023-03-01,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,2.59
6670,2023-03-02,Daniel Ríos,Visual Designer,Sr Level 1,CO/CUN/BOG,Design,TechNova Solutions,Nexus Development,The Great Catsby,3.08
